+----------------------+------------------------------------------------------------+-------------------------------------------------+--------------------------------+--------+
|          ID          |                            NAME                            |                     FAMILY                      |          PRODUCT IDS           | STATUS |
| fd82i0ap0n3v9littk76 | opensuse-15-4-v20231030                                    | opensuse-15-4                                   | f2ecf3fokjcq920d1psa           | READY  |
| fd82i4jder5masahenfv | opensuse-15-4-v20241014                                    | opensuse-15-4                                   | f2e1eili3iq83u7vk7pt           | READY  |
| fd82iah5e8clqns5tle1 | ubuntu-20-04-lts-gpu-a100-v20230130                        | ubuntu-2004-lts-a100                            | f2ef6vunlokvfcilentu           | READY  |
| fd82ibbs1lt3l6n6ilqi | drupal-8-v20240603                                         | drupal                                          | f2ef7g9omlslnnpvumi5,          | READY  |
|                      |                                                            |                                                 | f2eoi98fpm57j2cssv4g           |        |
| fd82ihqhrao680u9mcs8 | ubuntu-16-04-lts-v20230828                                 | ubuntu-1604-lts                                 | f2entqq6l8h6pr5irof0           | READY  |
| fd82j3uhm86m15pn5qrh | bellsoft-axiom-jdk21-for-ubuntu-v20240314                  | bellsoft-axiom-jdk21-for-ubuntu                 | f2e6urs43batqk3vjin1,          | READY  |
|                      |                                                            |                                                 | f2epb404fuib1kf1hknu           |        |
| fd82jn4574age5v7eop3 | ubuntu-22-04-lts-vgpu-v13-v20231013                        | ubuntu-2204-lts-vgpu-v13                        | f2ef6aaran4p0d4fd06r           | READY  |
| fd82jsajibg42fjsggc1 | pentestit-nwaf-mlc-v20220808a                              | pentestit-nwaf-mlc                              | f2eshh3kfjjsivhd0dv2,          | READY  |
|                      |                                                            |                                                 | f2en2qqan063u407f37v           |        |
| fd82k0bafhdoid0neoms | debian-11-oslogin-v20240920                                | debian-11-oslogin                               | f2ev57a3r3v18f0lutn4           | READY  |
| fd82k3kbg8agc5sgh66c | drupal-8-v20230306                                         | drupal                                          | f2el6dgmhudbm6ppbrck,          | READY  |
|                      |                                                            |                                                 | f2eokm18lqng83m1koki           |        |
| fd82kf5iaebilka7ik3h | debian-11-oslogin-v20250106                                | debian-11-oslogin                               | f2e9r6qdus16gfgm554c           | READY  |
| fd82khairqe3c35legfp | gitlab-v20231002                                           | gitlab                                          | f2egqhusjdfamlj4isib,          | READY  |
|                      |                                                            |                                                 | f2etvhkileb7db7uiosh           |        |
| fd82kkq6gogi0u4kdl25 | ubuntu-20-04-lts-gpu-a100-v20230410                        | ubuntu-2004-lts-a100                            | f2et8n0onb89flulo201           | READY  |
| fd82l7rvcrj2pa14c824 | ipsec-instance-ubuntu-v20220822                            | ipsec-instance-ubuntu                           | f2ef1m7rjts7f074e479,          | READY  |
|                      |                                                            |                                                 | f2ems6brobo38409bfk1           |        |
| fd82la99e48l680kkcfl | debian-11-v20241202                                        | debian-11                                       | f2ejjh277t9bohn44ki0           | READY  |
| fd82lcrg4qm5n89ho3u5 | debian-9-v20220314                                         | debian-9                                        | f2ei6q8qu5t2tbi86rbp           | READY  |
| fd82lgo98vjp47rt1c6i | wordpress-v20231211                                        | wordpress                                       | f2egdh53skcssn38efrc,          | READY  |
|                      |                                                            |                                                 | f2eqp12pq454e9htijua           |        |
| fd82lh6jicsmqusn814l | centos-7-oslogin-v20241216                                 | centos-7-oslogin                                | f2epp7tsihjfo9ff0t3j           | READY  |
| fd82lkdvlmuhcctfc9ru | jenkins-2-204-2-v20220124                                  | jenkins                                         | f2ealglkbh0vk4d1brf2,          | READY  |
|                      |                                                            |                                                 | f2ejfhfe5borfqsm87mn           |        |
| fd82lo72o8hrnftqatnp | bitrix-1c-centos-7-v20240506                               | bitrix                                          | f2e4hetpip74rpf9obmr,          | READY  |
|                      |                                                            |                                                 | f2e4cos657vvv7kag47e           |        |
